,clog,sp1,sp2,sv,dp1,dp1a,dp1_10,dp1_10a,dp1_50,dp1_50a,dp2,dp2a,dp2_10,dp2_10a,dp2_50,dp2_50a,dp1p2
5898,0,9274,9282,10000,0,0,-1,1,-1,1,0,0,0,0,-1,1,8
5899,0,9275,9282,10000,1,1,0,0,0,0,0,0,0,0,-1,1,7
5900,0,9275,9283,10000,0,0,0,0,1,1,1,1,0,0,0,0,8
5901,0,9275,9283,10000,0,0,0,0,1,1,0,0,0,0,1,1,8
5902,0,9277,9282,10000,2,2,1,1,2,2,-1,1,0,0,-1,1,5
5903,0,9275,9282,10000,-2,2,-1,1,1,1,0,0,1,1,-2,2,7
5904,0,9275,9282,10000,0,0,0,0,0,0,0,0,-1,1,0,0,7
5905,0,9275,9281,10000,0,0,-1,1,0,0,-1,1,0,0,-1,1,6
5906,0,9275,9283,10000,0,0,1,1,-1,1,2,2,1,1,0,0,8
5907,0,9276,9283,10000,1,1,2,2,1,1,0,0,1,1,0,0,7
5908,0,9275,9283,10000,-1,1,0,0,1,1,0,0,1,1,1,1,8
5909,0,9275,9283,10000,0,0,0,0,0,0,0,0,0,0,0,0,8
5910,0,9275,9283,10000,0,0,0,0,1,1,0,0,0,0,1,1,8
5911,0,9275,9281,10000,0,0,-2,2,1,1,-2,2,-1,1,-1,1,6
5912,0,9275,9282,10000,0,0,0,0,0,0,1,1,0,0,-2,2,7
5913,0,9276,9282,10000,1,1,1,1,2,2,0,0,0,0,0,0,6
5914,0,9275,9282,10000,-1,1,0,0,2,2,0,0,1,1,-1,1,7
5915,0,9275,9282,10000,0,0,0,0,1,1,0,0,-1,1,0,0,7
5916,0,9275,9282,10000,0,0,-1,1,-1,1,0,0,-1,1,0,0,7
5917,0,9275,9282,10000,0,0,0,0,-1,1,0,0,-1,1,0,0,7
5918,0,9275,9282,10000,0,0,0,0,0,0,0,0,-1,1,0,0,7
5919,0,9277,9282,10000,2,2,2,2,2,2,0,0,-1,1,0,0,5
5920,0,9275,9282,10000,-2,2,0,0,1,1,0,0,1,1,0,0,7
5921,0,9275,9282,10000,0,0,0,0,1,1,0,0,0,0,-1,1,7
5922,0,9275,9282,10000,0,0,-1,1,0,0,0,0,0,0,0,0,7
5923,0,9275,9283,10000,0,0,0,0,0,0,1,1,1,1,1,1,8
5924,0,9275,9280,10000,0,0,0,0,2,2,-3,3,-2,2,-5,5,5
5925,0,9275,9282,10000,0,0,0,0,-1,1,2,2,0,0,1,1,7
5926,0,9275,9282,10000,0,0,0,0,0,0,0,0,0,0,0,0,7
5927,0,9275,9283,10000,0,0,0,0,-1,1,1,1,1,1,2,2,8
5928,0,9275,9283,10000,0,0,-2,2,0,0,0,0,1,1,1,1,8
5929,0,9275,9282,10000,0,0,0,0,0,0,-1,1,0,0,0,0,7
5930,0,9275,9282,10000,0,0,0,0,1,1,0,0,0,0,0,0,7
5931,0,9275,9283,10000,0,0,0,0,0,0,1,1,1,1,2,2,8
5932,0,9276,9283,10000,1,1,1,1,1,1,0,0,0,0,1,1,7
5933,0,9275,9282,10000,-1,1,0,0,0,0,-1,1,2,2,-1,1,7
5934,0,9275,9282,10000,0,0,0,0,0,0,0,0,0,0,-1,1,7
5935,0,9275,9282,10000,0,0,0,0,0,0,0,0,0,0,-1,1,7
5936,0,9276,9282,10000,1,1,1,1,1,1,0,0,-1,1,0,0,6
5937,0,9276,9282,10000,0,0,1,1,2,2,0,0,-1,1,-1,1,6
5938,0,9276,9283,10000,0,0,1,1,1,1,1,1,1,1,1,1,7
5939,0,9274,9281,10000,-2,2,-1,1,-1,1,-2,2,-1,1,-1,1,7
5940,0,9274,9281,10000,0,0,-1,1,-1,1,0,0,-2,2,-2,2,7
5941,0,9276,9283,10000,2,2,0,0,1,1,2,2,0,0,0,0,7
5942,0,9276,9282,10000,0,0,1,1,0,0,-1,1,0,0,0,0,6
5943,0,9275,9282,10000,-1,1,0,0,-1,1,0,0,0,0,1,1,7
5944,0,9275,9281,10000,0,0,0,0,0,0,-1,1,-1,1,-2,2,6
5945,0,9276,9283,10000,1,1,0,0,0,0,2,2,1,1,2,2,7
5946,0,9276,9283,10000,0,0,0,0,2,2,0,0,1,1,1,1,7
5947,0,9276,9282,10000,0,0,0,0,2,2,-1,1,-1,1,0,0,6
5948,0,9276,9283,10000,0,0,2,2,1,1,1,1,2,2,1,1,7
5949,0,9276,9284,10000,0,0,2,2,1,1,1,1,3,3,1,1,8
5950,0,9275,9283,10000,-1,1,-1,1,0,0,-1,1,0,0,0,0,8
5951,0,9276,9283,10000,1,1,0,0,-1,1,0,0,1,1,1,1,7
5952,0,9276,9283,10000,0,0,1,1,1,1,0,0,1,1,1,1,7
5953,0,9276,9283,10000,0,0,1,1,1,1,0,0,2,2,1,1,7
5954,0,9276,9282,10000,0,0,0,0,1,1,-1,1,-1,1,1,1,6
5955,0,9278,9284,10000,2,2,2,2,3,3,2,2,1,1,1,1,6
5956,0,9276,9284,10000,-2,2,0,0,0,0,0,0,2,2,1,1,8
5957,0,9277,9282,10000,1,1,1,1,2,2,-2,2,-1,1,-1,1,5
5958,0,9277,9282,10000,0,0,1,1,2,2,0,0,-2,2,-1,1,5
5959,0,9273,9283,10000,-4,4,-2,2,-2,2,1,1,0,0,0,0,10
5960,0,9275,9283,10000,2,2,-1,1,0,0,0,0,0,0,2,2,8
5961,0,9277,9283,10000,2,2,1,1,2,2,0,0,0,0,1,1,6
5962,0,9276,9283,10000,-1,1,0,0,0,0,0,0,0,0,1,1,7
5963,0,9275,9283,10000,-1,1,-1,1,0,0,0,0,1,1,1,1,8
5964,0,9275,9283,10000,0,0,-3,3,0,0,0,0,-1,1,1,1,8
5965,0,9274,9283,10000,-1,1,-2,2,-1,1,0,0,-1,1,1,1,9
5966,0,9276,9282,10000,2,2,-1,1,1,1,-1,1,0,0,0,0,6
5967,0,9276,9284,10000,0,0,-1,1,1,1,2,2,2,2,2,2,8
5968,0,9276,9283,10000,0,0,3,3,-1,1,-1,1,0,0,1,1,7
5969,0,9277,9283,10000,1,1,2,2,2,2,0,0,0,0,1,1,6
5970,0,9277,9283,10000,0,0,0,0,2,2,0,0,0,0,1,1,6
5971,0,9277,9284,10000,0,0,1,1,2,2,1,1,1,1,2,2,7
5972,0,9276,9282,10000,-1,1,1,1,1,1,-2,2,-1,1,-1,1,6
5973,0,9275,9284,10000,-1,1,0,0,0,0,2,2,1,1,4,4,9
5974,0,9275,9283,10000,0,0,1,1,0,0,-1,1,0,0,1,1,8
5975,0,9276,9283,10000,1,1,0,0,1,1,0,0,1,1,1,1,7
5976,0,9276,9283,10000,0,0,0,0,1,1,0,0,-1,1,0,0,7
5977,0,9275,9282,10000,-1,1,-1,1,0,0,-1,1,-1,1,-1,1,7
5978,0,9276,9282,10000,1,1,-1,1,1,1,0,0,-1,1,0,0,6
5979,0,9276,9283,10000,0,0,-1,1,1,1,1,1,0,0,1,1,7
5980,0,9274,9283,10000,-2,2,-3,3,-1,1,0,0,-1,1,0,0,9
5981,0,9276,9283,10000,2,2,0,0,0,0,0,0,1,1,0,0,7
5982,0,9276,9283,10000,0,0,1,1,1,1,0,0,-1,1,1,1,7
5983,0,9275,9284,10000,-1,1,0,0,0,0,1,1,1,1,2,2,9
5984,0,9275,9284,10000,0,0,-1,1,0,0,0,0,1,1,2,2,9
5985,0,9276,9283,10000,1,1,0,0,0,0,-1,1,0,0,1,1,7
5986,0,9276,9283,10000,0,0,1,1,0,0,0,0,1,1,1,1,7
5987,0,9277,9282,10000,1,1,1,1,1,1,-1,1,0,0,-1,1,5
5988,0,9277,9282,10000,0,0,1,1,3,3,0,0,-1,1,1,1,5
5989,0,9276,9282,10000,-1,1,2,2,2,2,0,0,-1,1,1,1,6
5990,0,9276,9282,10000,0,0,0,0,0,0,0,0,-1,1,-1,1,6
5991,0,9278,9283,10000,2,2,2,2,2,2,1,1,0,0,1,1,5
5992,0,9276,9283,10000,-2,2,1,1,1,1,0,0,-1,1,1,1,7
5993,0,9276,9281,10000,0,0,1,1,1,1,-2,2,-3,3,0,0,5
5994,0,9276,9281,10000,0,0,0,0,0,0,0,0,-2,2,-2,2,5
5995,0,9277,9284,10000,1,1,1,1,1,1,3,3,1,1,1,1,7
5996,0,9276,9282,10000,-1,1,-1,1,0,0,-2,2,0,0,0,0,6
5997,0,9276,9283,10000,0,0,-1,1,0,0,1,1,1,1,0,0,7
5998,0,9275,9284,10000,-1,1,-1,1,-1,1,1,1,2,2,0,0,9
5999,0,9275,9283,10000,0,0,-1,1,0,0,-1,1,1,1,0,0,8
6000,0,9275,9283,10000,0,0,-3,3,-1,1,0,0,0,0,0,0,8
6001,0,9277,9283,10000,2,2,1,1,1,1,0,0,0,0,0,0,6
6002,0,9277,9284,10000,0,0,1,1,1,1,1,1,3,3,1,1,7
6003,0,9276,9282,10000,-1,1,0,0,0,0,-2,2,1,1,0,0,6
6004,0,9276,9282,10000,0,0,-1,1,-2,2,0,0,-2,2,-2,2,6
6005,0,9276,9282,10000,0,0,0,0,0,0,0,0,0,0,-2,2,6
6006,0,9276,9282,10000,0,0,0,0,-1,1,0,0,-1,1,0,0,6
6007,0,9275,9283,10000,-1,1,0,0,-2,2,1,1,-1,1,1,1,8
6008,0,9276,9284,10000,1,1,1,1,3,3,1,1,1,1,1,1,8
6009,0,9276,9282,10000,0,0,1,1,1,1,-2,2,-1,1,-1,1,6
6010,0,9276,9282,10000,0,0,-1,1,-1,1,0,0,-1,1,-1,1,6
6011,0,9276,9284,10000,0,0,-1,1,0,0,2,2,0,0,1,1,8
6012,0,9276,9284,10000,0,0,0,0,1,1,0,0,2,2,1,1,8
6013,0,9277,9281,10000,1,1,1,1,2,2,-3,3,-1,1,-2,2,4
6014,0,9276,9282,10000,-1,1,0,0,2,2,1,1,0,0,-1,1,6
6015,0,9275,9283,10000,-1,1,-1,1,-1,1,1,1,1,1,1,1,8
6016,0,9276,9282,10000,1,1,1,1,0,0,-1,1,-1,1,-2,2,6
6017,0,9276,9283,10000,0,0,0,0,0,0,1,1,-1,1,0,0,7
6018,0,9276,9283,10000,0,0,0,0,-1,1,0,0,1,1,0,0,7
6019,0,9277,9282,10000,1,1,1,1,0,0,-1,1,0,0,-1,1,5
6020,0,9277,9283,10000,0,0,1,1,0,0,1,1,-1,1,-1,1,6
6021,0,9276,9282,10000,-1,1,0,0,0,0,-1,1,-2,2,0,0,6
6022,0,9278,9283,10000,2,2,1,1,3,3,1,1,2,2,-1,1,5
6023,0,9277,9282,10000,-1,1,1,1,2,2,-1,1,0,0,-1,1,5
6024,0,9277,9282,10000,0,0,2,2,1,1,0,0,-1,1,-1,1,5
6025,0,9277,9284,10000,0,0,1,1,1,1,2,2,2,2,1,1,7
6026,0,9277,9282,10000,0,0,1,1,2,2,-2,2,-1,1,0,0,5
6027,0,9274,9283,10000,-3,3,-2,2,-2,2,1,1,0,0,1,1,9
6028,0,9276,9282,10000,2,2,-1,1,0,0,-1,1,0,0,-1,1,6
6029,0,9277,9282,10000,1,1,0,0,3,3,0,0,-1,1,-1,1,5
6030,0,9277,9282,10000,0,0,1,1,1,1,0,0,0,0,-1,1,5
6031,0,9275,9283,10000,-2,2,-3,3,-1,1,1,1,0,0,0,0,8
6032,0,9276,9282,10000,1,1,-1,1,1,1,-1,1,0,0,-2,2,6
6033,0,9277,9283,10000,1,1,0,0,2,2,1,1,1,1,-1,1,6
6034,0,9275,9283,10000,-2,2,-2,2,-1,1,0,0,-1,1,0,0,8
6035,0,9275,9282,10000,0,0,-2,2,-1,1,-1,1,0,0,-1,1,7
6036,0,9275,9282,10000,0,0,1,1,-2,2,0,0,-1,1,0,0,7
6037,0,9275,9284,10000,0,0,-1,1,-2,2,2,2,2,2,2,2,9
6038,0,9276,9282,10000,1,1,-1,1,0,0,-2,2,0,0,0,0,6
6039,0,9276,9281,10000,0,0,-1,1,0,0,-1,1,-1,1,-1,1,5
6040,0,9275,9282,10000,-1,1,0,0,-3,3,1,1,-1,1,-1,1,7
6041,0,9275,9283,10000,0,0,-1,1,-1,1,1,1,1,1,0,0,8
6042,0,9275,9283,10000,0,0,-2,2,-1,1,0,0,0,0,2,2,8
6043,0,9274,9284,10000,-1,1,-1,1,-2,2,1,1,1,1,3,3,10
6044,0,9276,9284,10000,2,2,1,1,-1,1,0,0,2,2,0,0,8
6045,0,9276,9282,10000,0,0,1,1,0,0,-2,2,0,0,0,0,6
6046,0,9276,9284,10000,0,0,1,1,0,0,2,2,0,0,1,1,8
6047,0,9276,9283,10000,0,0,0,0,1,1,-1,1,1,1,-1,1,7
6048,0,9276,9283,10000,0,0,0,0,1,1,0,0,2,2,0,0,7
6049,0,9276,9283,10000,0,0,1,1,1,1,0,0,1,1,0,0,7
6050,0,9276,9282,10000,0,0,1,1,-1,1,-1,1,-1,1,-1,1,6
6051,0,9276,9283,10000,0,0,1,1,-1,1,1,1,0,0,-1,1,7
6052,0,9275,9282,10000,-1,1,1,1,-1,1,-1,1,-2,2,0,0,7
6053,0,9275,9282,10000,0,0,-1,1,-1,1,0,0,-2,2,0,0,7
6054,0,9275,9282,10000,0,0,-1,1,-1,1,0,0,0,0,0,0,7
6055,0,9344,9339,10000,-1,1,0,0,0,0,-1,1,1,1,-1,1,-5
6056,0,9343,9339,10000,-1,1,-1,1,-2,2,0,0,1,1,-2,2,-4
6057,0,9344,9341,10000,1,1,1,1,1,1,2,2,0,0,1,1,-3
6058,0,9344,9340,10000,0,0,-1,1,-1,1,-1,1,0,0,1,1,-4
6059,0,9344,9340,10000,0,0,-1,1,-1,1,0,0,1,1,1,1,-4
6060,0,9344,9340,10000,0,0,0,0,-1,1,0,0,3,3,1,1,-4
6061,0,9344,9340,10000,0,0,1,1,-1,1,0,0,0,0,-2,2,-4
6062,0,9344,9340,10000,0,0,1,1,1,1,0,0,0,0,0,0,-4
6063,0,9345,9337,10000,1,1,0,0,0,0,-3,3,-3,3,-3,3,-8
6064,0,9344,9340,10000,-1,1,0,0,-1,1,3,3,1,1,-1,1,-4
6065,0,9344,9340,10000,0,0,1,1,0,0,0,0,1,1,1,1,-4
6066,0,9344,9341,10000,0,0,0,0,0,0,1,1,0,0,2,2,-3
6067,0,9343,9339,10000,-1,1,-1,1,-1,1,-2,2,-1,1,0,0,-4
6068,0,9345,9339,10000,2,2,1,1,1,1,0,0,-1,1,0,0,-6
6069,0,9344,9340,10000,-1,1,0,0,-1,1,1,1,0,0,0,0,-4
6070,0,9344,9338,10000,0,0,0,0,0,0,-2,2,-2,2,-1,1,-6
6071,0,9344,9338,10000,0,0,0,0,0,0,0,0,-2,2,-1,1,-6
6072,0,9344,9338,10000,0,0,-1,1,0,0,0,0,1,1,-1,1,-6
6073,0,9345,9340,10000,1,1,1,1,0,0,2,2,0,0,0,0,-5
6074,0,9345,9340,10000,0,0,1,1,1,1,0,0,0,0,0,0,-5
6075,0,9345,9338,10000,0,0,1,1,0,0,-2,2,-3,3,-2,2,-7
6076,0,9343,9341,10000,-2,2,0,0,-2,2,3,3,2,2,2,2,-2
6077,0,9343,9341,10000,0,0,-2,2,-1,1,0,0,2,2,3,3,-2
6078,0,9344,9339,10000,1,1,0,0,0,0,-2,2,-1,1,1,1,-5
6079,0,9344,9340,10000,0,0,0,0,-1,1,1,1,2,2,1,1,-4
6080,0,9346,9341,10000,2,2,2,2,2,2,1,1,3,3,1,1,-5
6081,0,9344,9339,10000,-2,2,0,0,1,1,-2,2,1,1,0,0,-5
6082,0,9343,9339,10000,-1,1,-2,2,-1,1,0,0,-1,1,0,0,-4
6083,0,9343,9339,10000,0,0,-2,2,-2,2,0,0,-1,1,-1,1,-4
6084,0,9344,9339,10000,1,1,-1,1,-1,1,0,0,1,1,-1,1,-5
6085,0,9345,9340,10000,1,1,2,2,1,1,1,1,-1,1,0,0,-5
6086,0,9346,9338,10000,1,1,3,3,2,2,-2,2,-3,3,1,1,-8
6087,0,9343,9339,10000,-3,3,-1,1,-2,2,1,1,0,0,-1,1,-4
6088,0,9344,9340,10000,1,1,0,0,0,0,1,1,0,0,-1,1,-4
6089,0,9344,9340,10000,0,0,-2,2,-1,1,0,0,-1,1,3,3,-4
6090,0,9346,9340,10000,2,2,2,2,1,1,0,0,1,1,3,3,-6
6091,0,9344,9340,10000,-2,2,1,1,0,0,0,0,1,1,1,1,-4
6092,0,9343,9338,10000,-1,1,0,0,-2,2,-2,2,-1,1,-1,1,-5
6093,0,9344,9339,10000,1,1,0,0,0,0,1,1,0,0,-1,1,-5
6094,0,9344,9340,10000,0,0,-1,1,1,1,1,1,0,0,1,1,-4
6095,0,9344,9340,10000,0,0,-2,2,0,0,0,0,2,2,2,2,-4
6096,0,9344,9341,10000,0,0,1,1,0,0,1,1,2,2,3,3,-3
6097,0,9344,9338,10000,0,0,0,0,1,1,-3,3,-2,2,-3,3,-6
6098,0,9345,9339,10000,1,1,1,1,0,0,1,1,-1,1,-1,1,-6
6099,0,9344,9340,10000,-1,1,-2,2,-1,1,1,1,0,0,1,1,-4
6100,0,9344,9339,10000,0,0,0,0,0,0,-1,1,-1,1,2,2,-5
6101,0,9344,9339,10000,0,0,1,1,1,1,0,0,1,1,-1,1,-5
6102,0,9343,9339,10000,-1,1,-1,1,0,0,0,0,0,0,-1,1,-4
6103,0,9343,9340,10000,0,0,-1,1,-2,2,1,1,0,0,0,0,-3
6104,0,9344,9340,10000,1,1,0,0,0,0,0,0,0,0,1,1,-4
6105,0,9344,9339,10000,0,0,0,0,1,1,-1,1,-2,2,0,0,-5
6106,0,9343,9341,10000,-1,1,-1,1,-1,1,2,2,3,3,0,0,-2
6107,0,9343,9341,10000,0,0,-2,2,-1,1,0,0,2,2,1,1,-2
6108,0,9344,9341,10000,1,1,0,0,0,0,0,0,1,1,1,1,-3
6109,0,9344,9339,10000,0,0,0,0,0,0,-2,2,0,0,-1,1,-5
6110,0,9345,9338,10000,1,1,1,1,1,1,-1,1,-1,1,-2,2,-7
6111,0,9344,9339,10000,-1,1,1,1,0,0,1,1,0,0,-1,1,-5
6112,0,9345,9338,10000,1,1,2,2,0,0,-1,1,-2,2,1,1,-7
6113,0,9345,9338,10000,0,0,1,1,1,1,0,0,-2,2,-2,2,-7
6114,0,9344,9341,10000,-1,1,0,0,0,0,3,3,2,2,1,1,-3
6115,0,9343,9338,10000,-1,1,0,0,-1,1,-3,3,-3,3,-3,3,-5
6116,0,9345,9341,10000,2,2,2,2,2,2,3,3,0,0,2,2,-4
6117,0,9345,9340,10000,0,0,1,1,0,0,-1,1,-1,1,1,1,-5
6118,0,9345,9339,10000,0,0,1,1,1,1,-1,1,0,0,-1,1,-6
6119,0,9345,9339,10000,0,0,0,0,1,1,0,0,1,1,1,1,-6
6120,0,9345,9340,10000,0,0,1,1,1,1,1,1,1,1,2,2,-5
6121,0,9345,9341,10000,0,0,0,0,1,1,1,1,3,3,3,3,-4
6122,0,9345,9338,10000,0,0,0,0,0,0,-3,3,0,0,-2,2,-7
6123,0,9344,9339,10000,-1,1,0,0,-1,1,1,1,-2,2,-1,1,-5
6124,0,9342,9340,10000,-2,2,-1,1,-3,3,1,1,2,2,2,2,-2
6125,0,9342,9340,10000,0,0,-3,3,-1,1,0,0,-1,1,-1,1,-2
6126,0,9344,9339,10000,2,2,-1,1,1,1,-1,1,-1,1,-2,2,-5
6127,0,9344,9338,10000,0,0,-1,1,0,0,-1,1,-1,1,-1,1,-6
6128,0,9344,9340,10000,0,0,-1,1,0,0,2,2,1,1,0,0,-4
6129,0,9343,9341,10000,-1,1,-2,2,-3,3,1,1,1,1,0,0,-2
6130,0,9345,9341,10000,2,2,0,0,1,1,0,0,0,0,2,2,-4
6131,0,9345,9341,10000,0,0,0,0,2,2,0,0,3,3,2,2,-4
6132,0,9344,9339,10000,-1,1,0,0,1,1,-2,2,0,0,0,0,-5
6133,0,9345,9339,10000,1,1,3,3,1,1,0,0,-1,1,0,0,-6
6134,0,9345,9340,10000,0,0,3,3,0,0,1,1,0,0,0,0,-5
6135,0,9345,9342,10000,0,0,1,1,-1,1,2,2,3,3,4,4,-3
6136,0,9346,9341,10000,1,1,2,2,3,3,-1,1,3,3,2,2,-5
6137,0,9346,9341,10000,0,0,2,2,2,2,0,0,1,1,1,1,-5
6138,0,9344,9338,10000,-2,2,1,1,0,0,-3,3,-3,3,-2,2,-6
6139,0,9345,9341,10000,1,1,0,0,-1,1,3,3,0,0,1,1,-4
6140,0,9343,9339,10000,-2,2,-2,2,-1,1,-2,2,-2,2,-1,1,-4
6141,0,9346,9341,10000,3,3,2,2,3,3,2,2,2,2,3,3,-5
6142,0,9345,9341,10000,-1,1,0,0,1,1,0,0,2,2,2,2,-4
6143,0,9345,9341,10000,0,0,0,0,1,1,0,0,1,1,1,1,-4
6144,0,9344,9341,10000,-1,1,-1,1,0,0,0,0,-1,1,1,1,-3
6145,0,9345,9339,10000,1,1,-1,1,1,1,-2,2,-2,2,-2,2,-6
6146,0,9344,9341,10000,-1,1,-2,2,0,0,2,2,0,0,3,3,-3
6147,0,9346,9341,10000,2,2,2,2,1,1,0,0,3,3,2,2,-5
6148,0,9346,9338,10000,0,0,1,1,2,2,-3,3,-3,3,-2,2,-8
6149,0,9346,9338,10000,0,0,3,3,2,2,0,0,-1,1,-1,1,-8
6150,0,9345,9338,10000,-1,1,-1,1,1,1,0,0,-3,3,-1,1,-7
6151,0,9344,9340,10000,-1,1,-1,1,1,1,2,2,-1,1,1,1,-4
6152,0,9344,9341,10000,0,0,-1,1,1,1,1,1,0,0,1,1,-3
6153,0,9345,9338,10000,1,1,1,1,1,1,-3,3,-3,3,-2,2,-7
6154,0,9343,9339,10000,-2,2,-2,2,-1,1,1,1,0,0,0,0,-4
6155,0,9343,9339,10000,0,0,-1,1,0,0,0,0,-2,2,-2,2,-4
6156,0,9345,9341,10000,2,2,-1,1,2,2,2,2,0,0,0,0,-4
6157,0,9345,9340,10000,0,0,-1,1,1,1,-1,1,2,2,-1,1,-5
6158,0,9345,9339,10000,0,0,-1,1,1,1,-1,1,1,1,0,0,-6
6159,0,9344,9340,10000,-1,1,-1,1,-1,1,1,1,2,2,2,2,-4
6160,0,9344,9342,10000,0,0,0,0,0,0,2,2,2,2,3,3,-2
6161,0,9344,9342,10000,0,0,0,0,-1,1,0,0,1,1,4,4,-2
6162,0,9345,9340,10000,1,1,0,0,0,0,-2,2,2,2,2,2,-5
6163,0,9345,9340,10000,0,0,2,2,1,1,0,0,1,1,-1,1,-5
6164,0,9345,9339,10000,0,0,2,2,2,2,-1,1,0,0,1,1,-6
6165,0,9343,9339,10000,-2,2,-2,2,-2,2,0,0,-2,2,-2,2,-4
6166,0,9345,9341,10000,2,2,0,0,0,0,2,2,1,1,1,1,-4
6167,0,9345,9341,10000,0,0,0,0,0,0,0,0,2,2,2,2,-4
6168,0,9345,9341,10000,0,0,1,1,0,0,0,0,1,1,2,2,-4
6169,0,9345,9340,10000,0,0,1,1,0,0,-1,1,-2,2,0,0,-5
6170,0,9346,9340,10000,1,1,2,2,1,1,0,0,-2,2,-1,1,-6
6171,0,9343,9342,10000,-3,3,-2,2,-2,2,2,2,2,2,4,4,-1
6172,0,9344,9340,10000,1,1,-1,1,0,0,-2,2,0,0,1,1,-4
6173,0,9344,9340,10000,0,0,-1,1,2,2,0,0,1,1,0,0,-4
6174,0,9345,9340,10000,1,1,2,2,3,3,0,0,1,1,0,0,-5
6175,0,9343,9340,10000,-2,2,-2,2,-1,1,0,0,-1,1,1,1,-3
6176,0,9345,9341,10000,2,2,0,0,1,1,1,1,0,0,3,3,-4
6177,0,9344,9338,10000,-1,1,-1,1,0,0,-3,3,-3,3,-2,2,-6
6178,0,9343,9340,10000,-1,1,-2,2,0,0,2,2,0,0,-1,1,-3
6179,0,9343,9340,10000,0,0,-3,3,-2,2,0,0,0,0,-1,1,-3
6180,0,9342,9340,10000,-1,1,-1,1,-3,3,0,0,-2,2,-1,1,-2
6181,0,9344,9340,10000,2,2,0,0,0,0,0,0,0,0,1,1,-4
6182,0,9345,9340,10000,1,1,1,1,0,0,0,0,0,0,1,1,-5
6183,0,9345,9342,10000,0,0,0,0,0,0,2,2,2,2,2,2,-3
6184,0,9345,9340,10000,0,0,2,2,0,0,-2,2,0,0,-2,2,-5
6185,0,9345,9340,10000,0,0,0,0,-1,1,0,0,-1,1,-1,1,-5
6186,0,9345,9338,10000,0,0,1,1,-1,1,-2,2,0,0,-3,3,-7
6187,0,9345,9340,10000,0,0,2,2,1,1,2,2,0,0,2,2,-5
6188,0,9345,9341,10000,0,0,2,2,0,0,1,1,1,1,0,0,-4
6189,0,9346,9340,10000,1,1,4,4,3,3,-1,1,0,0,1,1,-6
6190,0,9345,9340,10000,-1,1,1,1,-1,1,0,0,0,0,-1,1,-5
6191,0,9345,9340,10000,0,0,0,0,0,0,0,0,0,0,-1,1,-5
6192,0,9346,9340,10000,1,1,1,1,1,1,0,0,-2,2,-1,1,-6
6193,0,9343,9339,10000,-3,3,-2,2,-1,1,-1,1,-1,1,-2,2,-4
6194,0,9345,9338,10000,2,2,0,0,0,0,-1,1,-2,2,-1,1,-7
6195,0,9344,9342,10000,-1,1,-1,1,0,0,4,4,4,4,1,1,-2
6196,0,9345,9339,10000,1,1,0,0,-1,1,-3,3,-1,1,-2,2,-6
6197,0,9345,9339,10000,0,0,0,0,-1,1,0,0,-2,2,1,1,-6
6198,0,9344,9340,10000,-1,1,-2,2,-2,2,1,1,0,0,2,2,-4
6199,0,9345,9341,10000,1,1,0,0,0,0,1,1,1,1,3,3,-4
6200,0,9346,9341,10000,1,1,1,1,2,2,0,0,1,1,1,1,-5
6201,0,9345,9340,10000,-1,1,-1,1,1,1,-1,1,0,0,-1,1,-5
6202,0,9343,9338,10000,-2,2,0,0,-2,2,-2,2,-1,1,0,0,-5
6203,0,9343,9338,10000,0,0,-2,2,0,0,0,0,0,0,-1,1,-5
6204,0,9345,9341,10000,2,2,1,1,2,2,3,3,-1,1,2,2,-4
6205,0,9343,9340,10000,-2,2,-2,2,-2,2,-1,1,1,1,-1,1,-3
6206,0,9345,9340,10000,2,2,0,0,0,0,0,0,1,1,0,0,-5
6207,0,9345,9343,10000,0,0,1,1,0,0,3,3,3,3,4,4,-2
6208,0,9345,9341,10000,0,0,0,0,1,1,-2,2,0,0,1,1,-4
6209,0,9345,9341,10000,0,0,-1,1,1,1,0,0,0,0,-1,1,-4
6210,0,9346,9340,10000,1,1,1,1,2,2,-1,1,0,0,-2,2,-6
6211,0,9343,9341,10000,-3,3,0,0,-2,2,1,1,3,3,1,1,-2
6212,0,9345,9339,10000,2,2,2,2,0,0,-2,2,1,1,-1,1,-6
6213,0,9344,9340,10000,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-4
6214,0,9345,9341,10000,1,1,2,2,2,2,1,1,1,1,2,2,-4
6215,0,9345,9341,10000,0,0,0,0,0,0,0,0,1,1,0,0,-4
6216,0,9345,9340,10000,0,0,0,0,0,0,-1,1,-3,3,-1,1,-5
6217,0,9345,9339,10000,0,0,0,0,0,0,-1,1,-2,2,-2,2,-6
6218,0,9345,9342,10000,0,0,0,0,0,0,3,3,1,1,2,2,-3
6219,0,9345,9342,10000,0,0,-1,1,-1,1,0,0,2,2,2,2,-3
6220,0,9345,9340,10000,0,0,2,2,2,2,-2,2,-1,1,-2,2,-5
6221,0,9345,9340,10000,0,0,0,0,1,1,0,0,1,1,0,0,-5
6222,0,9346,9339,10000,1,1,2,2,2,2,-1,1,-1,1,-1,1,-7
6223,0,9344,9340,10000,-2,2,-1,1,-1,1,1,1,-1,1,0,0,-4
6224,0,9343,9339,10000,-1,1,-2,2,0,0,-1,1,-2,2,-1,1,-4
6225,0,9343,9339,10000,0,0,-2,2,-2,2,0,0,-1,1,-2,2,-4
